sentence_id,language_code,sentence
5908497,ukr,наступного раз я сподіваюся заспівати краще.
10098527,ukr,"нічого з того, що сказав том, не має жодного сенсу."
9775583,ukr,на місце злочину прибув детектив.
6724226,ukr,яке відношення до всього цього має томñ?
7241637,ukr,"я заснул до того, як батько повернувся додому."
6083585,ukr,"том сказав мері, що він хоче, щоб джон навчив еліс це робити."
6685721,ukr,це наразить тебе нú небезпеку.
6881476,ukr,том і мері сіли до своєї машини.
508908,ukr,як на мене їхній план виглядає цікавим.
6680034,ukr,том все ще називає тата татусем.
7725485,ukr,"я певен, що ми з томом ще побачимося."
1645267,ukr,вона попросила мене про дпомогу.
1579950,ukr,"хіба ти не хочеш знати, хто це взяв?"
11066334,ukr,тиск в одній із шин занадто високий.
6679974,ukr,том не планує тут цим займатися.
6277284,ukr,"тебе, здається, засмучує те, що трапилося."
1575636,ukr,ми з мері навчаємося в одному класі.
7530966,ukr,"гадаєш, том знає, що відбувається?"
7810534,ukr,щодня я повертатимусь о шостій годині.
5766682,ukr,він добре говортиь іспанською.
494592,ukr,"я згоден із тим, щоб він на ній одружився."
5042337,ukr,він розрізав яблуко на дві половинки.
1607033,ukr,вона спробувала з ним подружитися.
492591,ukr,"позич мені свою книжку, будь ласка."
6278469,ukr,я повинна зараз допомагати тому.
7338314,ukr,йдкть геть. і не повертайтеся.
7844343,ukr,"том сказав, що він сподівається, що тобі подобається цим займатися."
515091,ukr,я не зміг добре поспати через глаас на вулиці.
10542472,ukr,під част подорожі пустелею єврейський народ харчувався манною небесною
7453970,ukr,"цікаво, чи том дійсно щасливий."
6882132,ukr,я знаю сильні та слабкі сторони тома.
5886516,ukr,я нечасто їм мексиканську їжу.
6910628,ukr,можете скористатися цією машиною.
6031351,ukr,"том не зміг зробити того, що він сказав, що зробить."
10718537,ukr,я зустрів твою вчительку з арабської.
10128215,ukr,він сунув мені в кишеню кілька монет.
8073879,ukr,коли наступний автобус до бостона?
7975347,ukr,хто в твоєму класі найшвидше бігає?
492482,ukr,"коли я закінчу цю роботу, то читатиму книжку."
5821275,ukr,"у мене немає іншого вибору, крім як прийняти те, що вони мені пропонують."
11061371,ukr,"я часто дивилася це аніме в дитинстві, але не можу точно пригадати, що сталося з героєм у фінальній серії."
5819802,ukr,том не має шансів на перемогу.
7118187,ukr,"він випередив нас, ватсоне. ми запізнилися."
6485362,ukr,"том не знає, що мері не виграла."
7490476,ukr,"ти би не зробиу цього, якбa том був тут."
8739593,ukr,"я чув, ти вмієш говорити французькою."
5846547,ukr,"я поїхав на таксі, бо йшов дощ."
6872709,ukr,"я не памятаю, як я це зробила."
511651,ukr,вона уважно спостерігала за птахом.
6905869,ukr,"я не впевнена, чи том буде там."
7093026,ukr,я двічі піднімався на гору фудзі.
1575654,ukr,"якщо в найближчий час не піде дощ, наш сад висохне."
1609667,ukr,"не чіпай лиха, поки лежить тихо."
7699612,ukr,у нас вже майже скінчилося паливо.
1611346,ukr,"мені подобається, коли у мене багато роботи."
491743,ukr,вони одружилися ще коли були молодими.
5801127,ukr,том відправив мері текстове повідомлення.
7089026,ukr,скільки у вас друзівіталійців?
6376365,ukr,том перейшов на інший бік дороги.
6883214,ukr,"нам не потрібна віза, щоб поїхатц до франції."
8035469,ukr,"не думаю, що том багато знає про бостон."
8848234,ukr,"ви н могли би йти швидше, будôь ласка?"
1601321,ukr,він був високої думки про себе.
8832654,ukr,"ну гаразд, оскільки нас тту семеро, том може розрізати цей тортя на сім частин. чому я? чому саме я маю ділити його на сім частин? ну, ти ж вивчаєш математику! це ж однозначне натуральне число має бути простіше простого! студентівматематиків не вäчать ділити торти!"
5716330,ukr,бажаю вам усім щасливого нового року.
6874483,ukr,том знову зробив ту саме помилку.
6320492,ukr,"ось бачиш, я ж казала, що зможу це зробити."
930824,ukr,"уподібнюйся пальмі чим міцніше її стискає скеля, тим швидше і прекрасніше здіймається вона догори."
6945280,ukr,"том із мері не знали, чому джон не хотів, щоб вони були на вечірці."
8368741,ukr,"здавалося, нічого не працювало."
6685721,ukr,це наразить тебе нú небезпеку.
9702032,ukr,"якщо вони поїдуть, то і я теж."
7545676,ukr,"дайно я запишу, щоб не забути."
7118324,ukr,"вона виглядає молодою, але насправді вона стара від тебе."
6281647,ukr,"тобі не слід казати тому, що мері це зробитю."
1585798,ukr,італійці рідко говорять про політику.
8022205,ukr,том аспірантматематик в кембриджському університеті.
6062798,ukr,"том дуже популярний, чи не так?"
5904535,ukr,"том і дійсно думав, що я не знаю?"
6279194,ukr,том та мері чекрють на друг дитину.
5739472,ukr,том прийшов відвідати нmас три дні тому.
7590781,ukr,тому подобається помаранчевий колір.
6978742,ukr,коли ти розпочала вивчати франузьку?
6552057,ukr,це сонячні окуляри дуже дорогі.
6051766,ukr,я колись ходила на всі концерти тома.
7326656,ukr,минулого тижня я купив нову машину.
5812089,ukr,ти взагалі нічого не міг з цим зробити.
7345572,ukr,"я подумав, що ти не будеш заперечувати."
8089149,ukr,завтра я спробую прокинутися рано.
8460112,ukr,том подарував мені одну зі своїх гітар.
7978966,ukr,"ти й насправді думаєш, що том хоче їсти?"
9181892,ukr,бабуся частувала дітей варениками з вишнею.
683812,ukr,мене дивує його безвідповідальне ставлення.
6667362,ukr,минулого тижня я був у бостоні разом з дружиною.
6279048,ukr,"мері була першою дівчиною, яку том колинебудь кохав."
7162158,ukr,чоловік спробував установити власну антену.
11047307,ukr,мені варто було купити більше їжі.
8032370,ukr,"він тільки те й робить, що плаче."
5742645,ukr,"я не думаю, що я колинебудь повернуся у бостон знову."
10136883,ukr,на який словник ти посилалася?
7714186,ukr,"я ніколи ен дозволяв навчальним закладам, які відвідував, втручатись у мою освіту."
7272768,ukr,ми обидва працюємо ва австралії.
6062661,ukr,"том, здається, отримує задоволення від перебування тут."
7434357,ukr,скільки коштуватиме переліт до австралії?
11679459,ukr,"я ніколи не чула, аби том грав на піаніно."
6280610,ukr,"я не можу дочекатися, щоб піти звісди."
8633111,ukr,"том, насправді, не пише речення. слова збираються у речення самі через страх."
1594944,ukr,я маю попрасувати свою сорочку.
9712167,ukr,"том знає, що мері планує зробти."
6463743,ukr,ось атк макма й познайомилася з татом.
6556535,ukr,"французька досить складна нова, чи не так?"
7329276,ukr,бажаю добре провести відпустку.
6027392,ukr,що я можу зробити просто зараз?
5774669,ukr,ми дуже задоволені результатами.
5715971,ukr,том ніколи не думав про мæйбутнє.
5731232,ukr,"я хотів би мати можливість відповісти вам, тому що сутність демократії в тому, що ви повинні слухати інших людей, так само як у вас є право говорити самим."
5891666,ukr,"скільки заплатять тому за те, що він це зробить?"
6277317,ukr,ми більше про них не говоримо.
5741714,ukr,"він виглядає, наче він хворів."
7245849,ukr,том теж вміє говорити францзуькою.
379436,ukr,"як ти думаєш, люди колись колонізують місяць?"
7667084,ukr,я не можу собі дозволити це зробити.
7842650,ukr,я дуже погано говорю французькою.
7957704,ukr,я люблю спілкуватися з дітьми.
6952238,ukr,"ви знаєте, як звязатися з ними?"
9697803,ukr,"я зателефоную тобі, якщо щось зміниться."
8303947,ukr,для мене це суцільна тарабарщина.
1048534,ukr,на початку бог створив небо та землю.
5743764,ukr,"том хотів, щоб я поговорив з тобою."
6083594,ukr,"ти в хотів знати, хто там був учора ввечері?"
6953441,ukr,немовля спить у своєму ліжечку.
8837418,ukr,сьогоднэі я не кататимусь на ковзанах.
5757114,ukr,садист завжди одночасно й мазохіст.
4920043,ukr,"джон так поспішав, що не мав часу для розмов."
7754636,ukr,йому мене ніколи не перемогти.
6050385,ukr,"у тома інфекція, що передається статевим шляхом."
2012781,ukr,я почуваюся добре після вправ.
495759,ukr,я не можу зрозуміти сенс цього вірша.
7791191,ukr,"я був такий голодний, що я її зїв."
7751243,ukr,"мені здується, це взуття тома."
6817926,ukr,до мого дня народження ще місяць.
6458229,ukr,"мері сказлаа, що вона у безпеці."
496434,ukr,клькість приватних коледжів виросла.
10138094,ukr,можна я візьму це собі на память?
9674098,ukr,"не думаю, що том знає, що мері тут."
6488784,ukr,"я так розумію, ви не здивовані."
6817433,ukr,"подумай над тим, що ти зробив."
6532908,ukr,моя. перша машина була блакитна.
536316,ukr,вкрадені коштовності треба знайти за будьяку ціну.
6033969,ukr,"звучить задобре для того, щоб бути правдою."
5186123,ukr,"скажи, що таке õ тебе вселилося, що ти це зробив?"
928008,ukr,"він пообіцяв мені, що скоро повернеться."
7743775,ukr,якого кольору твоя нова машина?
9537928,ukr,"кімната порожня, якщо не враховувати пилинки, яка літає в повітрі."
6056600,ukr,"ãом каже, що ти не дуже надійний."
6872707,ukr,ти не міг би позичити мені тридцять доларів до завтра?
8253881,ukr,том хоче випити чогось холодного.
5702886,ukr,"на жаль, я не можу прийняти вашого запрошення."
8701166,ukr,"я сказала тому, щоб він тобі ûне казав."
480407,ukr,я хотів би побачити статую своyоди.
6600385,ukr,у мене для тебе є невеликий подарунок.
492032,ukr,сорок євро аз шарф? хіба у вас неúа чогось дешевшого?
5040322,ukr,сьогодні ми отримали деякі погані звістки.
6043173,ukr,том відмовився відповідати на мої запитання.
6943599,ukr,"я не хочу, але все одно зроблю це."
6055879,ukr,хто дав тобі дозвіл дати це тому?
6281250,ukr,я б хотів мати більшу зарплатню.
2576317,ukr,я запропонував тому допомогу в переїзді.
8471021,ukr,"я намагаюся розібратися, як том це зробив."
5149026,ukr,вона вчиться грати на піаніно.
6278327,ukr,"том сказав мені, що я не зобовязаний цього робити."
1665976,ukr,ти умієш рахувати італійською?
5803957,ukr,я хочh поговорити з тобою наодинці.
7493447,ukr,"я не акзала, що хочу це зробити."
1800919,ukr,він часто чиëтає до глибокої ночі.
9576789,ukr,"вона боїьтся, що ви можете загубитися."
6134118,ukr,йому дуже хотілось її поцілувати.
6277952,ukr,"у тома було достатньо грошей, щоб купити все, що він хоче."
9738560,ukr,том правильно відповів на всі питання.
6944883,ukr,ти вже купила різдвяні подарунки?
7447763,ukr,це може здаватися неінтуїтивним.
7561300,ukr,том пішов із вечірки останнім.
6897358,ukr,"перепрошую, скільки це коштує?"
547358,ukr,"ти запізнишся на потяг, якщо не поквапишся."
468039,ukr,"ти можеш мені сказати, через що ти його не любиш?"
5904589,ukr,ви насправді погрожували вбити тома?
6590776,ukr,давайте усі просто заспокоїмся.
491271,ukr,завжди треба мити руки перед їжею.
471986,ukr,він твердо вирішив кинути палити.
6577883,ukr,"бовдуре, я була змушена це зробити!"
6668701,ukr,"завдяки тобі, мій день пройшов не даремно."
7957452,ukr,хто вас навчив танцювати танго?
1577580,ukr,він заснув із включеним радіо.
8884594,ukr,на десерт у нас було шоколадне морозиво.
7901106,ukr,мері вдома зі своїм чоловіком.
9484983,ukr,"том знепритомнів, коли здавав кров."
422268,ukr,"біда і помучить, і мудрості научить."
10177407,ukr,дорожній рух у години пік бампер до бампера.
9602076,ukr,у моїй країні політика синонім корупції.
10150466,ukr,"це може бути не так важко, як ти думаєш."
6363660,ukr,"у мене втричі більше книжок, ніж у енї."
6693030,ukr,"мені цікаво, чи том міг би переконати мері цn зробити."
6035739,ukr,я колись грала у багато відеоігр.
7330642,ukr,"цікаво, чому тому та мері завжди так не щастить."
4796012,ukr,прямокутник і ромб це паралелограми.
5898272,ukr,"ти насправді думаєш, що це варте тридцяти доларів?"
6537605,ukr,ця пісня дуже популярна в японії.
6017811,ukr,"хто приходить сюди частіше, ви чи том?"
6639284,ukr,"в тебе кращий смак, ніж я гадав."
490751,ukr,"скоріш за все, це й вплинуло на їхнє рішення."
6784532,ukr,"мені здається, я загубила ключі."
7330472,ukr,я допомогла тому та мері пофарбувати волосся.
8371215,ukr,"ти можеш пояснити, що сталося?"
6278030,ukr,"том допоможе вам це зробити, якщо хочеш."
8059205,ukr,"том поклявся, що ніког цього не робитиме."
7576153,ukr,"том не знає, чому мері налякана."
484328,ukr,можна позичити твою етнісну ракеткуv сьогонді?
6280655,ukr,хіба ви не ходите до школи пішки?
8191604,ukr,сьогодні ввечері я йду до тома в гості.
5820194,ukr,"тому подобається музика, чи не так?"
9538474,ukr,"ти був би найкращим, якби зробив це."
5816835,ukr,том не міг собі дозволити заплатити за поховання матері.
6463457,ukr,"мері сказала тому, що переможе."
8837413,ukr,"том каже, що потребує більше часу."
5886077,ukr,двері відчиняються о другій тридцять дня.
8032663,ukr,чому ти в таку годину надворі?
6067879,ukr,"я повинен дізнатися, що знає том."
11067277,ukr,вона завжди була готова відповісти.
9802256,ukr,я ніколи не кладу цукор до кави.
5887496,ukr,я насправді дуже люблю бостон.
10154606,ukr,ці цуценята народилися три місяці тому.
7348583,ukr,"якщо том не заперечує, я хотів би приєднатися до нього за обідом."
8125455,ukr,том набагато молодший від тебе.
489918,ukr,наше життя визначається нашим середовищем.
5911287,ukr,"те, щ ти зорбив, не було дуже дружелюбним."
5772512,ukr,"він був так само схвильований, як і вона."
4265128,ukr,які види спорту вам подобаються?ц
7335462,ukr,том планує наступного тижня поїхати до австралії.
552789,ukr,"чи не могли б ви це повторити, будь ласкv?"
6667362,ukr,минулого тижня я був у бостоні разом з дружиною.
6302057,ukr,"маючи гöроші, можна зробити що завгодно."
7984147,ukr,"я сказала тому, щоб він приїхав до австралії."
7788299,ukr,галина поїхала у відрядження в австрію.
6055913,ukr,том відвіз ері на залізничний вокзал.
669767,ukr,"дитяча порнографія незаконна в більшості країн, але саеб хоче, щоб я придумував про неї речення."
1625966,ukr,ти весь час дивишся телевiзор.
8664573,ukr,"я й не знала, що том зайнятий."
7153736,ukr,том захоoів пофарбувати паркан у білий колір.
6796132,ukr,мене рідко запрошують на вечірки.
401871,ukr,"мій брат не тільки склав план, але й виконав його."
10696535,ukr,як довго ми тут мусимо чекати?
5718345,ukr,я вчу французьку лише три місяці.
9777333,ukr,"я сподівалася, що том піде додому."
8936605,ukr,я була би дуже рада вам допомогти.
5981791,ukr,я ніколи не була груба по відношенню до тома.
8441357,ukr,"ми розпочнемо, колп ви будете готові."
3817069,ukr,ви не здогадалися зачинити вікна?
8072716,ukr,"я знаю, що том колишній агент цру."
4199999,ukr,петро не розмовляє російською.
5812656,ukr,"у лікарнях вимагають, щоб пацієнти надавали важливу інформацію про родинну історію хвороб, алергії і про свій поточний стан."
381369,ukr,"не буди лихо, поки спить тихо."
8253910,ukr,минулого року я проголосувала за тома.
7703065,ukr,том та мері закохані одне в одного.
9738560,ukr,том правильно відповів на всі питання.
9775583,ukr,на місце злочину прибув детектив.
7999200,ukr,де знаходиться римська імперія?
6581409,ukr,"гдааєш, він спеціально зрбив цю помилку?"
11608728,ukr,"покажи мені, що в тебе в лівій руці."
6463457,ukr,"мері сказала тому, що переможе."
912969,ukr,двайт ейзенгавер був обраний президентом у році.
7098493,ukr,я щойно купила новий стіл для свого компютера.
6768386,ukr,"я би хотіла, щоб ти говорила французькою."
6894487,ukr,мені не дуже хотілося виходити надвір.
6164260,ukr,скільки іноземних мов ти знаєш?
7291424,ukr,"том ніколи не буoв швидший, ніж я."
6476830,ukr,"том не знав, що відбувається насправді."
7241845,ukr,нічого подібного раніше не траплялося.
2598195,ukr,"вона вміє і розмовляти, і писати французькою."
7431439,ukr,"я не розумію нідерландської, тому що вона складна."
1576108,ukr,"ця книга, яку я прочитав двічі, була подарунком пітера."
2694764,ukr,том та мері завтра вилітають у бостон.
3941504,ukr,"попелиці стають причиною того, що листя жовтішає."
6817938,ukr,мало хто зроумів його коментар.
7590966,ukr,мої предки сподівались знайти політичний притулок.
6463457,ukr,"мері сказала тому, що переможе."
6667223,ukr,я хотіла би поміряти ці черевики.
2888978,ukr,"здається, грошей більше не лишилося."
5966316,ukr,том повернувся до бостона з пустими руками.
7842819,ukr,чому ти повертаєшся до ботсона?
7963955,ukr,том був вражений рахунком мері.
6151222,ukr,я увійшов до ресторану т пообідав.
7744179,ukr,том вирішив одружитися з мері.
4231209,ukr,"учора день був теплий, навіть спекотний."
7180377,ukr,"том не знав, що у нього була секретна прихильниця."
12130711,ukr,я можу це зробити без допомоги.
6302870,ukr,вони öне повернули мені паспорт.
422095,ukr,"хто вчиться змолоду, не зазнає на старість голоду."
5838591,ukr,у цьому клубі більше пятидесяти членів.
7820306,ukr,"я не знав, що том вегетаріанець."
10622451,ukr,твори шевченка залишаються актуальними й дотепер.
7990781,ukr,вона порадила йому скинути вагу.
5906888,ukr,"ви й справді думали, що том хотів саме цього?"
5181959,ukr,червона смородина менша за полуницю.
478413,ukr,автобус приїде на зупинку через пятнадцять хвилин.
815314,ukr,вам більше до вподоби біле чи червоне вино?
6288344,ukr,я обговорила цю задачу зі своїми друзями.
5897489,ukr,"я думав, що поїхати до бостона на их вихідних може бути прикольно."
6674537,ukr,тоc не хотів бути начальником.
6398551,ukr,"я не хочу знати, куди ти ходила."
480438,ukr,"у нас нема іншого виходу, окрім як зробити це."
6043326,ukr,том випікає печиво по недліях.
7961427,ukr,"я знаю, що том не знає, чому я хотіла цим зайнятися."
5906818,ukr,хтось розповів тому про нещасний випаок з мері?
8743903,ukr,"я знав, що том не зазнає поразки."
6288557,ukr,"самі був популярний як серед студентів, так і серед викладачів."
8016399,ukr,"том сказав, що йому не хочеться тжанцювати."
5722512,ukr,для мене ц китайська грамота.
7205826,ukr,у нас із вами багато чого спільного.
7495231,ukr,"я запитала тома, як він це зробить."
1587417,ukr,мені не подобається говорити їй правду.
6991926,ukr,"том і мері були втомлені, але щасливі."
1766382,ukr,zам треба працювати всім разом.
7165150,ukr,"я не знав, що том зустрічається з мері."
6692933,ukr,"мені цікаво, чи це дійсно правда."
7459008,ukr,це насправді необхідно зробити?
6079403,ukr,"том пояснив, чому він був розлючений?"
422197,ukr,"догадався цуцик, як хвіст відпав."
8324855,ukr,"я знаю, що ви нена,идите інститут."
5741889,ukr,яка твоя улюблена начинка для піци?
7997563,ukr,"не ворушись, інакше стрілятиму."
384363,ukr,вони привязали злодія до дерева.
6903770,ukr,"том, мабуть, усе ще засмучений."
8921166,ukr,"сподіватимемося, що ви помиляєтесь."
736402,ukr,він успадкував бізнес від батька.
5739425,ukr,чи можете ви дати мені краще пояснення?
7805726,ukr,ти добре катаєшся на ковзанах?
509675,ukr,вона покинула школу через проблеми із здоровям.
5893260,ukr,"я визнаю, що саме я вкрала гроші."
11047358,ukr,вправи роблять ваше тіло сильним
6481302,ukr,мімй хлопець здається серйозним.
7422427,ukr,я небагато знаю про вашу сімю.
5702483,ukr,вона мусила залишити свого кота вдома.
7078554,ukr,том дозволив поліції обшукати свою квартиру.
7419609,ukr,"том вистрілив у мері, але не влучив."
5882301,ukr,ми не можемо більше соб дозволити помилятися.
6953345,ukr,де знаходиться посольство нідерландів?
506161,ukr,мені подобається подорожувати поїздом.
9125994,ukr,"не встигла вона його знайти, як залилась слізьми."
6773024,ukr,він повернувся додому о десятій.
10076802,ukr,заспокойтеся і поясніть мені це з самого початку.
6679886,ukr,том твердо налаштовани отимати відповіді.
11991917,ukr,"ми продовжимо розмовляти, вчитися та рости разом."
9502903,ukr,необхідність більш термінова ніж будьколи.
6904020,ukr,можна мені поговорити з томом?
6905160,ukr,я попросив їх відремонтувати мою машину.
6279934,ukr,хіба ти не огтова піти додому?
7053328,ukr,"том сказав, що в нього не так багато кішок, як у мері."
469934,ukr,прокладіть труби під підлогою.
6638218,ukr,"з томом усе буде гаразд, правда?"
7919426,ukr,"на щастя, таке трапляється нечасто."
5898532,ukr,джексони обожнюють організовувати вечірки.
3293597,ukr,їй краще не дотримуватися моєї поради.
6929486,ukr,ось так трапився нещасний випадок.
1583249,ukr,наступного року я планую поїхати до франції.
1615576,ukr,"я хотіла би вміти співати, як леді гага."
7076481,ukr,том лише намагається захистити своїх дітей.
7249490,ukr,"том із мері сказали, що планують піти в понеділок."
920491,ukr,це завдання заважке для нього.
12222391,ukr,у тома та мері були різні пріоритети.
5798610,ukr,"том порадив мері не вірити усьому, що говорить джон."
6477894,ukr,"сьогодні понеділок, двадцять третє жовтня."
10535400,ukr,я поїхала до бостона відвідати дядька.
6932366,ukr,"мені здається, що тому байдуже."
471576,ukr,можна скористатися вашим телефоном?
6680002,ukr,том має бажання спробувати щось нове.
6965164,ukr,том не розумів мою французьку.
7797975,ukr,том завжди такий непередбачувальний.
5866723,ukr,"джамал та сара пішли, прийшли фадль та данія."
6672534,ukr,сьогодні я ходив до басейну з другом.
7925198,ukr,"запитай тома, чи він хоче піти."
717108,ukr,тобі треба зібрати додаткову інформацію.
5920666,ukr,"чому мене повинно турбувати, куди йде том?"
7535476,ukr,ти можеш дати відповідь на це?
8900288,ukr,и намагалися справити враження на тома.
7338125,ukr,я не можу тобі дозволити це зробити.
6036004,ukr,я допомогла тому приготувати обід.
12165939,ukr,том хоче бачити тебе gв команді.
494843,ukr,цей годинник поспішає на дві хвилини на день.
5906795,ukr,ви купили щось тому на різдво?
1577034,ukr,"вони загинули, намагаючись спасти інших."
6030595,ukr,"для мене велика честь, що мене попрохали прийняти участь."
499908,ukr,куріння шкодить вашому здоровю.
7552466,ukr,тобі подобається цим займаися?
8604192,ukr,"хочеш, щоб! я розповіла поліції?"
508458,ukr,"пахне, неанче хтось тут курив."
9024552,ukr,скhльки разів ти це сьогодні зробив?
7082458,ukr,я маю відповісти на всі питаня?
7146881,ukr,"хіба ви не розумієте, що каже том?"
8560341,ukr,просто розслабся і будь собою.
10135502,ukr,"вона пояснила, що не може взяти участь у цій зустрічі."
6100010,ukr,"том зрозумів, що мері йому брехала."
11871634,ukr,"ти справді думаєш, що я буду тобі допомагати?"
8168113,ukr,"я не впевнена в тому, як це зробити."
5954014,ukr,я головний виконавчий директор.
6723242,ukr,у якій школі ти хочеш навчатися?
8227730,ukr,"том насолоджується тим, що знаменитий."
6768363,ukr,"залиш мене в спокої, оме. ти пяний."
8213830,ukr,"я не очікую, що ви нам допоможете."
6874483,ukr,том знову зробив ту саме помилку.
6814300,ukr,сміх не має іноземного акценту.
584774,ukr,"чи могли б ви, будь ласка, повторити те, oщо тільки що сказали?"
7717590,ukr,ми тут для тогоæ щоб вимагати справедливості.
5791816,ukr,ти говориш французькою краще за мене.
7972703,ukr,сосонка росте на кислому ґрунті.
7024038,ukr,"скажіть том, щоб він дав вам ножиці."
6308539,ukr,том мав трохи стурбований вигляд.
6289098,ukr,"том певен, щ  з ним ніхто не захоче йти на побачення."
11061279,ukr,дозволь мені залишитися на ніч.
6283561,ukr,"ти хочеш, щоб ми тобі щось купили?"
588369,ukr,"наскільки мені відомо, вні старанний студент."
515027,ukr,я високо ціную вашу любязність.
6306698,ukr,"я сподівався, що ти знатимеш відповідь."
6895528,ukr,матеріально тому живеться краще без мері.
6281763,ukr,"ти, мабуть, не хочеш, щоб том це робив."
8786681,ukr,том ніколи не проти побалакати.
6469773,ukr,"музичні ноти моєю мовою це до, ре, мі, фа, соль, ля й сі."
10138383,ukr,мій найкращий друг був українцем?
5876666,ukr,"я, як правило, не настільки балакучий."
6034014,ukr,"мені не подобається, коли мені протирічать."
10501310,ukr,"мені здається, том розлучений."
8441347,ukr,"мені подобається, що том у мене в команді."
4905709,ukr,ми ще не закінчили з переговорами.
9962216,ukr,я десь на три сантиметри вищий від тома.
930845,ukr,"хіба може говорити про біле той, котрому невідоме, що таке чорне?"
490414,ukr,через річку будують новий міст.
7085141,ukr,який твій улюблений фільм про війну?
497792,ukr,він аж підскочив від несподіванки.
6724176,ukr,"що ти хочеш, щоб я щодо цього зробила?"
7128462,ukr,на даний момент я бував у більш ніж девяти странах.
6023977,ukr,"білінгв може перейти з однієї мови на іншу в середині речення, і тадкий перехід від мови до мови є темою дослідження для мовознавців."
5889676,ukr,фадль був людиною зі складним минулим.
6114350,ukr,"я б не цілувала тома, якби знала, що він твій хлопець."
6770512,ukr,"ви, звичайно, можете робити все, що хочете."
7552403,ukr,том отримав якінебудь подарунки?
10167762,ukr,"не можу зрозуміти, що це за мова."
6156257,ukr,ми плануємо залишитися на тиждень.
7535529,ukr,"я дуже радий, що прийшов сюди."
6921545,ukr,"том не нудний, а от мері нудна."
9059450,ukr,"мені здається, що том поліцейський."
4920160,ukr,ціна змінюється в залежності від попиту.
5239776,ukr,ден навіть не мусив читати документ.
6881982,ukr,я книжка має багато малюнків.
5770318,ukr,мої батьки мають китайські коріння.
8425819,ukr,"том сказав, ўо це був просто прикол."
6360316,ukr,я попрохаю у тома трохи грошей.
9815924,ukr,твої негаразди лише починаються.
10163946,ukr,мотузка завжди рветься у найтоншому місці.
552773,ukr,"раніше я не знав, навіщо потрібна вічність. а потрібна вона для того, щоб дати нам хоч якийсь шанс вивчити німецьку."
6941115,ukr,він мав більш ніж достатньо грошей.
6114246,ukr,"том знав, що мері навряд чи може це зробити."
1645267,ukr,вона попросила мене про дпомогу.
8654746,ukr,мені потрібно комусь довіряти.
5832903,ukr,том дуже добре відгукувався про мері.
9125996,ukr,"я не гадав, що том буде вдома, але все одно постукав в двері."
489956,ukr,"я знаю, что ви сильні, але політичний тиск сильніший."
7682039,ukr,том ніколи на ц не погодиться.
5924820,ukr,тобі треба буде обговорити це з томом.
10253022,ukr,чому б вам не пчти поговорити з томом?
6280649,ukr,хіба ви не хочете знати правду?
6280783,ukr,хіба ти не добре розумієшся на математиці?
6942341,ukr,"том ледь не зламав собі руку, намагаючись виконати бісіклету."
6278866,ukr,"том не зрозумів, що мері дівчина джона."
7545057,ukr,"том зараз мешкає в бостоні, так?"
5741407,ukr,том одружився з мері жовтня року.
5812625,ukr,"том постійно скаржиться, еге ж?"
5760685,ukr,"том відчував, що його ненавидять."
472316,ukr,я граю у теніс кожного дня протягом години.
1191584,ukr,"він йшов, несучи старого на спині."
5934573,ukr,такі речі зазвичай зі мною не трапляються.
6331332,ukr,твої дідусь та бабуся ще живі?
5887488,ukr,як мені слід відповісти на це питання?
5715351,ukr,він народився та виріс у токіо.
5713786,ukr,всі члнеи групи були українцями.
5760748,ukr,"том, здається, ніколи не знає, що сказати."
513683,ukr,я не можу собі дозволити заплатити так багато.
6789049,ukr,"я скажу мері, що ти про неї запитувала."
5866608,ukr,що я можу з цього приводу зробити?
7554850,ukr,"я певна, що том не мусив бути сам."
6062622,ukr,"ти не будеш заперечувати, якщо я поставлю тобі запитання про тома?"
8054415,ukr,моя бабуся дала мені це намисто.
379436,ukr,"як ти думаєш, люди колись колонізують місяць?"
8709567,ukr,"ми всі хочемо, щоб ти була щаслива."
7703030,ukr,не dнамагайтеся зробити це самостійно.
6462139,ukr,"мері сказала, fо вона може перемогти."
515096,ukr,"він допомагає кожному, хто його просить."
3014055,ukr,"справді, проект складний, але містер хара здатний з ним впоратись."
6020666,ukr,"сумніваюся, що тому це сподобається."
10136865,ukr,куди поїдемо у відпустку? до бельгії.
5906723,ukr,"ти розповів тому про те, про що ми говорили?"
917440,ukr,ми поїхали до лондона минулого року.
8373745,ukr,"мені здається, том трохи соромязливий."
10160047,ukr,як вона могла бути такою черствою?
5245320,ukr,у мері є особистий охоронецьжінка.
10542523,ukr,"помоєму, йому не варто це робити."
5821275,ukr,"у мене немає іншого вибору, крім як прийняти те, що вони мені пропонують."
10135685,ukr,"таке враження, якби я тут вже колись бував."
7958978,ukr,"мені здається, ти з глузду зїхав."
520970,ukr,він зовсім не знає французької.
7820287,ukr,"том каже, що любить розмовляти французькою."
10037874,ukr,чому б нам після уроків ые зіграти в баскетбол?
4873279,ukr,"письменник ец той, для кого писання важче, ніж для іних люей."
2080771,ukr,збільшення числа скарг клієнтів може свідчити про занепад бізнесу.
5733700,ukr,моя дружина погано водить машину.
7002563,ukr,коли ти був у косво востаннє?
10579090,ukr,якби ж то це було так просто...
6281944,ukr,ти могла би це зробити по телефоныу.
6376404,ukr,"я не хочу, щоб ўти турбував тома."
7080342,ukr,вона це насправді щойно сказала?
6405883,ukr,мені допомогти тому зробити це?
7807871,ukr,подивись на той будинок. це храм?
8354199,ukr,"том канадець, який мешкає в бостоні."
